Id,Time,Lat,Lon,Alt,SSID,MAC,Channel,Signal
2260,03/12/2017 08:37:10,32.10253145381078,35.20729352840825,699.6038922671737,Moria,d8:fe:e3:03:5a:31,6,-83
2261,03/12/2017 08:37:10,32.10253330333696,35.20726399020641,699.287760530489,surikat,14:ae:db:32:52:12,6,-89
2262,03/12/2017 08:37:10,32.10253064329833,35.2073064728481,699.7424297541113,afikim-wifi,00:1a:dd:e3:06:e4,1,-78
2263,03/12/2017 08:37:10,32.10253330333696,35.20726399020641,699.287760530489,AUC_51_3,00:27:19:e3:2d:fe,1,-86
2264,03/12/2017 08:37:10,32.10376154150262,35.208125579725035,693.7104517858714,AUC_54_R,00:25:86:cc:00:f8,5,-86
2265,03/12/2017 08:37:10,32.10253330333696,35.20726399020641,699.287760530489,afikim-wifi,34:0b:01:19:21:42,7,-91
2266,03/12/2017 08:37:10,32.10238749343994,35.20842617203093,693.3646053502621,Ariel_University,1c:b9:c4:16:f1:98,11,-90
2267,03/12/2017 08:37:10,32.10329631160117,35.207594188456,694.2421748742499,Partner,42501_7211_3084804,0,-69
2268,03/12/2017 08:37:13,32.102528187003614,35.20734570155965,700.1622738859833,Lidor a,a0:4f:d4:3b:e9:01,6,-84
2269,03/12/2017 08:37:13,32.102528187003614,35.20734570155965,700.1622738859833,tanya,14:ae:db:3a:64:05,1,-86
2270,03/12/2017 08:37:13,32.102528187003614,35.20734570155965,700.1622738859833,Hagar,10:be:f5:3b:68:2c,11,-87
2271,03/12/2017 08:37:13,32.102528187003614,35.20734570155965,700.1622738859833,Yan,00:21:04:4c:2a:a2,6,-89
2272,03/12/2017 08:37:13,32.102528187003614,35.20734570155965,700.1622738859833,Cellcom-WiFi_0123,a0:4f:d4:3a:a0:e1,11,-89
2273,03/12/2017 08:37:13,32.102528187003614,35.20734570155965,700.1622738859833,la familya,00:23:cd:17:19:00,11,-92
2274,03/12/2017 08:37:13,32.10291494134746,35.20758414681559,694.5680953541696,Ariel_University,1c:b9:c4:16:f4:7c,36,-87
2275,03/12/2017 08:37:13,32.1028525392077,35.207487982189306,695.8554600290294,Ariel_University,ec:8c:a2:08:94:1c,44,-89
2276,03/12/2017 08:37:13,32.10274520658144,35.20826028681598,694.5242852214834,Ariel_University,1c:b9:c4:16:28:fc,36,-90
2277,03/12/2017 08:37:13,32.102693751538624,35.20747628154442,696.741857988934,Ariel_University,ec:8c:a2:08:a9:38,6,-88
2278,03/12/2017 08:37:13,32.102528187003614,35.20734570155965,700.1622738859833,Ariel_University,ec:8c:a2:08:99:68,11,-89
2279,03/12/2017 08:37:15,32.10250500467209,35.208422066495274,702.0153987107014,,1c:b9:c4:96:f1:97,60,-88
2280,03/12/2017 08:37:15,32.10251814263996,35.20734901460898,698.9056862429085,Sveta,d0:0f:6d:f1:35:2f,4,-85
2281,03/12/2017 08:37:15,32.10251814263996,35.20734901460898,698.9056862429085,Knoch,b0:48:7a:a1:80:8c,4,-86
2282,03/12/2017 08:37:15,32.10251814263996,35.20734901460898,698.9056862429085,Home,10:be:f5:a7:b4:f4,7,-87
2283,03/12/2017 08:37:15,32.10251814263996,35.20734901460898,698.9056862429085,LARISA,10:be:f5:39:8f:f2,3,-86
2284,03/12/2017 08:37:15,32.10251814263996,35.20734901460898,698.9056862429085,netbox-550b,00:12:2a:39:2c:3c,1,-86
2285,03/12/2017 08:37:15,32.10251814263996,35.20734901460898,698.9056862429085,ear,a0:ab:1b:59:55:54,1,-85
2286,03/12/2017 08:37:15,32.10316244200022,35.20822541823693,694.770839804412,Ariel_University,ec:8c:a2:08:94:18,1,-76
2287,03/12/2017 08:37:15,32.10296638828315,35.20828058139802,694.4187902382419,Ariel_University,ec:8c:a2:08:78:cc,48,-89
2288,03/12/2017 08:37:15,32.10315760919206,35.20801313493348,693.7292006177411,Ariel_University,1c:b9:c4:16:d2:88,11,-92
2289,03/12/2017 08:37:18,32.10252593715706,35.20853629774721,708.7914759195306,,1c:b9:c4:96:28:f7,36,-91
2290,03/12/2017 08:37:18,32.10251581558651,35.207339181669674,697.993173771496,BEZEQINT-8831,14:ae:db:43:88:35,6,-85
2291,03/12/2017 08:37:18,32.10281447386213,35.20758104767403,693.2074095942437,Ariel_University,ec:8c:a2:09:03:38,1,-85
2292,03/12/2017 08:37:18,32.102775345305986,35.20825970397273,693.7982480356122,Ariel_University,1c:b9:c4:14:33:c8,11,-90
2293,03/12/2017 08:37:21,32.10282120960932,35.20819917827672,693.7210746575796,,1c:b9:c4:96:f4:77,36,-85
2294,03/12/2017 08:37:21,32.10314662522284,35.20802589688003,693.2160757082067,,ec:8c:a2:88:94:17,44,-86
2295,03/12/2017 08:37:24,32.10251743683182,35.2073387273908,695.5775665899107,victoria,00:8c:54:90:ce:d1,11,-89
2296,03/12/2017 08:37:24,32.1029001077122,35.208280240357624,693.2181202130737,Ariel_University,ec:8c:a2:08:78:c8,6,-89
2297,03/12/2017 08:37:27,32.102458386443125,35.20743113335047,694.8881937656644,BezeqFree,06:ae:db:3a:64:05,1,-84
2298,03/12/2017 08:37:27,32.102458386443125,35.20743113335047,694.8881937656644,Mama,14:ae:db:cb:05:f5,11,-90
2299,03/12/2017 08:37:27,32.10276413583126,35.20797755083565,699.289925179745,SGH-I337M,ec:9b:f3:26:ab:3a,6,-92
